Date,Open,High,Low,Close,Volume
2006-05-02,20.49,20.49,20.06,20.15,27400.0
2006-05-03,20.25,20.99,20.101,20.215,459100.0
2006-05-04,20.2,20.5,20.2,20.45,211800.0
2006-05-05,20.3,20.45,20.1,20.25,133700.0
2006-05-06,20.402,20.777,20.199,20.695,242900.0
2006-05-10,20.701,20.8,20.153,20.2,356800.0
2006-05-11,20.598,20.598,20.101,20.499,168600.0
2006-05-12,20.195,21.2,20.195,20.9,452700.0
2006-05-15,20.99,21.15,20.25,20.5,161000.0
2006-05-16,20.6,20.6,20.101,20.4,292500.0
2006-05-17,20.22,20.6,20.15,20.251,270000.0
2006-05-18,19.95,20.501,19.651,20.5,271000.0
2006-05-19,20.51,20.897,20.22,20.22,340000.0
2006-05-22,20.2,20.48,18.26,18.51,682000.0
2006-05-23,19.2,20.3,18.0,20.01,288400.0
2006-05-24,20.5,20.96,19.5,20.0,263400.0
2006-05-25,19.002,20.0,19.001,20.0,231000.0
2006-05-26,20.6,21.1,20.44,20.64,457700.0
2006-05-29,21.2,21.2,20.5,20.51,127800.0
2006-05-30,20.7,20.99,20.5,20.5,144200.0
2006-05-31,20.2,20.55,20.01,20.103,115100.0
2006-06-01,20.07,20.342,20.06,20.1,149800.0
2006-06-02,20.57,20.579,20.01,20.05,229500.0
2006-06-05,20.055,20.2,19.9,20.0,245500.0
2006-06-06,20.0,20.13,19.7,19.999,82000.0
2006-06-07,20.0,20.0,19.0,19.42,89000.0
2006-06-08,19.5,20.05,19.11,20.05,102600.0
2006-06-09,19.55,20.47,19.5,20.05,244500.0
2006-06-13,20.0,20.0,19.015,19.749,27400.0
2006-06-14,19.948,20.299,19.0,19.75,91700.0
2006-06-15,19.5,19.8,19.06,19.8,295000.0
2006-06-16,19.5,19.79,19.1,19.79,55100.0
2006-06-19,19.7,19.8,19.3,19.8,95700.0
2006-06-20,19.305,20.0,19.2,20.0,148100.0
2006-06-21,20.0,20.0,19.711,19.9,186100.0
2006-06-22,19.999,19.999,19.7,19.9,194000.0
2006-06-23,20.0,20.0,19.5,19.8,113800.0
2006-06-26,19.25,20.0,19.211,20.0,32200.0
2006-06-27,20.1,20.1,19.25,19.95,399400.0
2006-06-28,19.898,19.95,19.55,19.885,10100.0
2006-06-29,19.999,20.02,19.69,19.87,99400.0
2006-06-30,19.303,19.933,19.301,19.933,70300.0
2006-07-03,19.71,19.789,19.351,19.695,731200.0
2006-07-04,19.5,20.0,19.125,19.7,2864700.0
2006-07-05,19.502,19.94,19.12,19.122,961900.0
2006-07-06,19.1,19.9,19.1,19.551,555500.0
2006-07-07,19.37,19.7,19.37,19.5,21900.0
2006-07-10,19.36,19.79,19.36,19.79,32700.0
2006-07-11,19.525,19.67,19.525,19.62,64000.0
2006-07-12,19.75,19.75,19.35,19.5,307200.0
2006-07-13,19.5,19.5,19.18,19.49,138700.0
2006-07-14,19.201,19.549,19.201,19.221,42300.0
2006-07-17,19.498,19.498,19.18,19.18,14400.0
2006-07-18,19.051,19.25,18.8,19.193,28700.0
2006-07-19,19.249,19.249,18.9,19.0,224600.0
2006-07-20,19.02,19.214,18.7,18.99,276000.0
2006-07-21,18.8,19.097,18.526,19.0,6300.0
2006-07-24,18.99,19.0,18.631,18.631,52300.0
2006-07-25,18.701,19.0,18.6,18.6,149000.0
2006-07-26,18.698,18.698,18.649,18.689,4700.0
2006-07-27,18.9,19.02,18.7,18.8,290400.0
2006-07-28,18.98,19.0,18.65,18.7,111100.0
2006-07-31,19.1,19.1,18.711,18.83,245200.0
2006-08-01,19.099,19.099,18.85,18.908,60900.0
2006-08-02,19.0,19.15,19.0,19.0,376000.0
2006-08-03,19.0,19.0,18.85,19.0,109500.0
2006-08-04,18.82,19.3,18.82,19.05,32600.0
2006-08-07,18.751,19.09,18.751,19.0,9400.0
2006-08-08,19.0,19.1,18.9,19.0,29400.0
2006-08-09,19.1,19.1,18.85,19.03,70700.0
2006-08-10,19.08,19.08,18.95,19.0,12300.0
2006-08-11,18.95,19.19,18.95,19.0,51100.0
2006-08-14,19.1,19.15,18.8,19.0,13700.0
2006-08-15,19.0,19.0,18.9,18.9,6100.0
2006-08-16,19.0,19.0,18.83,18.83,53100.0
2006-08-17,18.8,19.1,18.8,19.0,15000.0
2006-08-18,18.9,18.93,18.83,18.83,9200.0
2006-08-21,18.7,19.0,18.31,18.9,11500.0
2006-08-22,18.9,19.0,18.9,19.0,3900.0
2006-08-23,18.917,19.0,18.8,18.87,67100.0
2006-08-24,18.87,19.0,18.75,18.8,37100.0
2006-08-25,18.998,18.998,18.77,18.85,60800.0
2006-08-28,18.8,18.97,18.601,18.91,14500.0
2006-08-29,18.8,18.999,18.8,18.94,97900.0
2006-08-30,18.89,18.9,18.653,18.653,25100.0
2006-08-31,18.7,18.85,18.654,18.75,17500.0
2006-09-01,18.8,18.95,18.601,18.7,16700.0
2006-09-04,18.65,18.652,18.27,18.35,362600.0
2006-09-05,18.5,18.648,18.25,18.399,287800.0
2006-09-06,18.333,18.335,18.125,18.125,94600.0
2006-09-07,18.11,18.17,17.85,17.95,85100.0
2006-09-08,18.0,18.309,18.0,18.15,31700.0
2006-09-11,18.002,18.002,17.551,17.551,58600.0
2006-09-12,18.28,18.29,17.621,17.96,33500.0
2006-09-13,18.31,18.876,17.599,17.7,193000.0
2006-09-14,17.701,17.987,17.61,17.611,35900.0
2006-09-15,17.979,17.979,17.7,17.8,24200.0
2006-09-18,17.85,18.1,17.8,17.8,71500.0
2006-09-19,17.99,18.025,17.753,17.761,90500.0
2006-09-20,17.75,17.75,17.501,17.681,5300.0
2006-09-21,17.81,17.91,17.55,17.55,40800.0
2006-09-22,17.504,17.84,17.11,17.11,94500.0
2006-09-25,17.201,17.6,17.2,17.36,92600.0
2006-09-26,17.05,17.698,17.05,17.33,51600.0
2006-09-27,17.78,18.45,17.6,17.92,737200.0
2006-09-28,18.0,18.33,18.0,18.2,154200.0
2006-09-29,18.061,18.25,18.061,18.1,60900.0
2006-10-02,17.651,18.25,17.5,18.25,42100.0
2006-10-03,18.298,18.3,17.701,17.806,63200.0
2006-10-04,18.0,18.5,17.87,18.198,280700.0
2006-10-05,18.2,18.55,18.2,18.33,43500.0
2006-10-06,18.35,18.7,18.35,18.39,106500.0
2006-10-09,18.5,18.7,18.001,18.7,136500.0
2006-10-10,18.5,18.84,18.5,18.7,91900.0
2006-10-11,18.8,19.8,18.5,19.5,1341300.0
2006-10-12,19.55,20.96,19.171,20.649,2129300.0
2006-10-13,20.5,21.8,20.211,21.5,5299300.0
2006-10-16,21.36,21.36,20.5,21.099,524000.0
2006-10-17,21.099,21.099,20.01,21.035,517800.0
2006-10-18,21.1,21.35,20.7,20.76,472000.0
2006-10-19,20.71,21.1,20.205,21.1,1047800.0
2006-10-20,20.8,20.95,20.508,20.85,274400.0
2006-10-23,20.9,20.909,20.54,20.909,162100.0
2006-10-24,20.7,20.999,20.056,20.899,457600.0
2006-10-25,20.8,20.897,20.509,20.88,74600.0
2006-10-26,20.881,21.11,20.441,21.077,405200.0
2006-10-27,21.3,21.3,20.7,20.982,27200.0
2006-10-30,21.15,21.15,20.45,21.0,460100.0
2006-10-31,20.97,20.987,20.45,20.77,95800.0
2006-11-01,20.306,20.85,20.306,20.85,46300.0
2006-11-02,20.798,20.799,20.482,20.5,66500.0
2006-11-03,20.674,20.95,20.674,20.68,795900.0
2006-11-07,20.862,21.2,20.637,20.998,462000.0
2006-11-08,20.551,20.999,20.55,20.552,126100.0
2006-11-09,20.502,20.7,20.501,20.65,10900.0
2006-11-10,20.461,20.96,20.461,20.888,813000.0
2006-11-13,20.96,20.999,20.461,20.5,283000.0
2006-11-14,20.7,21.0,20.37,20.701,903500.0
2006-11-15,20.897,20.9,20.37,20.69,859500.0
2006-11-16,20.885,20.981,20.39,20.701,772700.0
2006-11-17,20.569,20.999,20.457,20.599,352900.0
2006-11-20,20.499,20.985,20.499,20.671,183300.0
2006-11-21,20.68,20.68,20.41,20.648,250600.0
2006-11-22,20.596,20.6,20.462,20.5,287900.0
2006-11-23,20.5,20.599,20.32,20.519,523200.0
2006-11-24,20.82,21.0,20.602,20.669,446700.0
2006-11-27,20.503,20.799,20.502,20.765,124200.0
2006-11-28,20.799,20.999,20.651,20.791,212300.0
2006-11-29,20.375,20.6,20.26,20.401,1123000.0
2006-11-30,20.4,20.585,20.4,20.496,265200.0
2006-12-01,20.489,20.495,20.3,20.3,179200.0
2006-12-04,20.553,20.75,19.98,20.198,1188400.0
2006-12-05,20.161,20.48,20.16,20.299,105000.0
2006-12-06,20.448,20.65,20.275,20.399,130600.0
2006-12-07,20.5,20.5,20.275,20.277,134400.0
2006-12-08,20.252,20.4,20.15,20.389,257100.0
2006-12-11,20.549,20.549,20.0,20.0,814700.0
2006-12-12,20.189,21.5,19.96,21.5,2683700.0
2006-12-13,21.3,22.4,20.6,21.17,1915500.0
2006-12-14,21.25,21.5,21.16,21.2,407200.0
2006-12-15,21.211,21.5,21.0,21.38,616900.0
2006-12-18,21.38,23.97,21.1,22.0,3542600.0
2006-12-19,22.002,22.491,21.251,22.05,737300.0
2006-12-20,23.0,23.0,21.601,21.601,567400.0
2006-12-21,22.28,22.35,21.602,22.139,228600.0
2006-12-22,21.811,22.75,21.5,22.3,638900.0
2006-12-25,22.296,22.37,21.999,22.199,323600.0
2006-12-26,22.295,22.8,22.114,22.648,583900.0
2006-12-27,22.7,23.05,22.211,22.701,729800.0
2006-12-28,22.79,23.0,22.656,22.79,716000.0
2006-12-29,22.979,23.05,22.51,22.946,800700.0
2007-01-09,23.0,23.049,22.0,22.294,240200.0
2007-01-10,22.75,23.05,21.601,22.85,347900.0
2007-01-11,22.85,22.88,22.41,22.7,283200.0
2007-01-12,22.84,22.865,22.551,22.769,173900.0
2007-01-15,22.82,22.859,22.389,22.743,121300.0
2007-01-16,22.553,22.848,22.4,22.5,227200.0
2007-01-17,22.483,22.988,22.05,22.794,334900.0
2007-01-18,22.899,22.975,22.409,22.467,225800.0
2007-01-19,22.795,22.85,22.305,22.495,411100.0
2007-01-22,22.469,22.849,22.4,22.69,2545900.0
2007-01-23,22.541,22.8,22.5,22.785,454300.0
2007-01-24,22.79,22.85,22.5,22.597,192200.0
2007-01-25,22.589,22.85,22.499,22.499,431400.0
2007-01-26,22.65,22.9,22.403,22.82,241200.0
2007-01-29,22.799,22.89,22.51,22.51,283800.0
2007-01-30,22.51,22.72,22.475,22.62,932800.0
2007-01-31,22.82,22.985,22.7,22.97,909800.0
2007-02-01,22.97,23.78,22.97,23.0,1637200.0
2007-02-02,23.29,23.8,23.01,23.79,5303600.0
2007-02-05,23.79,23.8,23.3,23.688,5196400.0
2007-02-06,23.699,23.989,23.56,23.79,3293600.0
2007-02-07,23.7,23.949,23.251,23.631,636300.0
2007-02-08,23.599,23.85,23.41,23.649,547100.0
2007-02-09,23.923,23.98,23.599,23.599,975700.0
2007-02-12,23.511,24.24,23.0,24.149,1244800.0
2007-02-13,23.9,24.4,23.9,24.255,1232200.0
2007-02-14,23.39,24.499,23.37,24.3,2147500.0
2007-02-15,24.2,24.8,23.999,24.05,1803100.0
2007-02-16,23.8,24.9,23.61,24.85,766500.0
2007-02-19,24.8,24.9,24.511,24.8,631600.0
2007-02-20,24.8,24.9,24.399,24.5,592600.0
2007-02-21,24.7,25.25,24.401,24.979,2609300.0
2007-02-22,25.099,25.499,24.799,25.0,1599200.0
2007-02-26,25.148,25.598,24.916,25.078,893100.0
2007-02-27,25.176,25.25,24.68,24.809,1707300.0
2007-02-28,24.555,24.999,23.601,24.7,1710000.0
2007-03-01,24.699,24.98,24.05,24.35,983500.0
2007-03-02,24.8,24.999,24.111,24.4,551000.0
2007-03-05,24.01,24.8,23.111,24.389,1409800.0
2007-03-06,24.38,25.0,24.251,24.699,1264200.0
2007-03-07,24.846,24.995,24.322,24.9,653000.0
2007-03-09,25.3,25.3,25.0,25.25,1176300.0
2007-03-12,25.289,25.295,24.96,25.049,233400.0
2007-03-13,25.2,25.247,24.96,25.199,451300.0
2007-03-14,24.999,25.0,24.15,24.741,356100.0
2007-03-15,25.119,25.5,25.06,25.187,842900.0
2007-03-16,25.2,25.49,25.062,25.25,209200.0
2007-03-19,25.198,25.4,25.08,25.332,423800.0
2007-03-20,25.3,25.399,24.9,25.349,776300.0
2007-03-21,25.35,25.75,25.2,25.74,1115300.0
2007-03-22,25.789,25.895,25.7,25.8,568500.0
2007-03-23,26.0,26.234,25.995,26.011,749000.0
2007-03-26,26.056,26.4,26.056,26.3,1485300.0
2007-03-27,26.746,26.746,26.42,26.45,394700.0
2007-03-28,26.3,27.0,26.3,26.608,613100.0
2007-03-29,26.99,27.48,26.99,27.15,744800.0
2007-03-30,27.151,27.5,26.613,27.299,1226100.0
2007-04-02,27.119,27.67,26.916,27.4,1184300.0
2007-04-03,27.4,27.998,27.2,27.449,3969400.0
2007-04-04,27.332,28.149,27.332,28.089,2229700.0
2007-04-05,27.8,28.334,27.8,28.149,538300.0
2007-04-06,28.199,28.349,27.9,28.099,672000.0
2007-04-09,28.0,28.449,27.777,27.78,897000.0
2007-04-10,27.91,27.999,27.23,27.9,1291200.0
2007-04-11,27.99,28.39,27.613,27.754,1480500.0
2007-04-12,27.72,28.28,27.72,27.99,1612900.0
2007-04-13,28.188,28.2,27.721,28.08,661400.0
2007-04-16,28.0,28.2,27.72,27.74,384500.0
2007-04-17,27.77,28.3,27.71,27.74,2617000.0
2007-04-18,28.1,28.25,27.2,27.613,1285800.0
2007-04-19,27.35,28.2,26.9,27.0,3708300.0
2007-04-20,27.199,28.25,26.965,27.0,2542900.0
2007-04-23,27.677,28.0,26.65,26.794,2725200.0
2007-04-24,25.5,25.79,24.866,25.29,1545300.0
2007-04-25,25.399,25.8,25.0,25.75,723500.0
2007-04-26,25.975,26.2,25.5,25.636,576900.0
2007-04-27,25.513,25.513,24.75,24.75,560100.0
2007-04-28,24.76,26.0,24.565,25.57,195900.0
2007-05-02,25.301,25.599,24.9,24.98,247200.0
2007-05-03,25.29,25.549,24.9,25.0,225900.0
2007-05-04,25.2,25.39,24.85,24.95,443800.0
2007-05-07,25.0,25.45,24.951,25.05,842600.0
2007-05-08,25.195,25.195,24.95,24.98,256300.0
2007-05-10,25.082,25.275,24.51,24.512,254700.0
2007-05-11,24.401,24.75,24.401,24.749,503900.0
2007-05-14,24.801,25.041,24.605,24.756,216400.0
2007-05-15,24.99,24.99,24.582,24.85,236800.0
2007-05-16,24.7,25.43,24.7,24.9,581600.0
2007-05-17,25.009,25.389,24.915,24.999,4761000.0
2007-05-18,25.002,25.05,24.95,25.04,52900.0
2007-05-21,25.195,25.195,24.931,24.94,37500.0
2007-05-22,25.092,25.092,24.603,24.715,92000.0
2007-05-23,24.74,24.799,23.799,24.3,472500.0
2007-05-24,23.65,24.245,21.829,24.245,170800.0
2007-05-25,23.935,24.239,23.935,24.239,93600.0
2007-05-28,24.008,24.5,24.008,24.489,49900.0
2007-05-29,24.565,24.99,24.001,24.001,205300.0
2007-05-30,23.999,23.999,23.2,23.515,901600.0
2007-05-31,23.515,24.494,23.47,24.39,735400.0
2007-06-01,24.04,24.89,24.04,24.4,592300.0
2007-06-04,24.53,24.85,24.0,24.6,131600.0
2007-06-05,24.599,24.799,24.219,24.4,277300.0
2007-06-06,24.12,24.693,24.02,24.6,220900.0
2007-06-07,24.72,24.8,24.252,24.5,71500.0
2007-06-08,24.26,25.1,23.81,24.8,3888800.0
2007-06-09,24.7,25.0,24.613,24.9,258500.0
2007-06-13,25.0,25.49,24.851,25.25,1329000.0
2007-06-14,25.301,26.0,25.1,25.7,1549000.0
2007-06-15,26.0,26.8,25.2,26.754,1949100.0
2007-06-18,26.75,27.9,26.75,27.21,862900.0
2007-06-19,27.3,27.54,26.86,27.2,706200.0
2007-06-20,27.2,27.842,27.17,27.6,772100.0
2007-06-21,27.17,28.098,27.0,27.6,1803400.0
2007-06-22,27.35,27.899,27.35,27.4,239700.0
2007-06-25,27.24,27.276,26.729,26.729,173600.0
2007-06-26,27.15,27.15,26.701,26.8,625400.0
2007-06-27,27.1,27.1,26.333,26.587,2118300.0
2007-06-28,26.9,26.949,26.01,26.07,734800.0
2007-06-29,26.08,26.29,25.799,26.05,1813300.0
2007-07-02,26.04,26.69,25.8,25.861,909100.0
2007-07-03,26.19,26.62,26.001,26.4,1938900.0
2007-07-04,26.689,26.85,26.41,26.85,697100.0
2007-07-05,26.85,28.4,26.777,28.396,2523600.0
2007-07-06,28.498,28.8,27.802,28.23,913300.0
2007-07-09,28.492,29.2,28.001,29.0,1184400.0
2007-07-10,29.17,29.89,28.5,28.803,1679400.0
2007-07-11,28.702,29.0,28.22,28.9,886100.0
2007-07-12,28.9,30.4,28.9,30.0,1614700.0
2007-07-13,30.499,30.95,30.0,30.0,2142900.0
2007-07-16,29.9,30.8,29.67,30.099,763100.0
2007-07-17,29.8,29.889,28.56,29.5,370800.0
2007-07-18,29.258,29.285,28.451,28.829,657300.0
2007-07-19,29.187,29.89,28.98,29.41,1544900.0
2007-07-20,29.7,29.999,29.216,29.35,298500.0
2007-07-23,29.0,29.9,28.5,29.2,1570700.0
2007-07-24,29.276,29.8,28.803,28.803,1313900.0
2007-07-25,28.6,29.0,28.6,29.0,1181200.0
2007-07-26,29.2,29.3,28.53,28.8,691900.0
2007-07-27,28.51,28.71,27.83,28.033,1576600.0
2007-07-30,28.1,28.489,27.76,28.101,682500.0
2007-07-31,27.82,29.12,27.82,29.11,783800.0
2007-08-01,28.51,28.66,27.922,28.4,705000.0
2007-08-02,28.617,28.889,28.26,28.889,147900.0
2007-08-03,29.154,29.6,28.77,29.45,1027700.0
2007-08-06,29.001,29.72,28.75,29.25,413800.0
2007-08-07,29.448,29.448,28.51,28.7,551600.0
2007-08-08,28.97,29.22,28.701,28.98,443500.0
2007-08-09,29.151,29.22,28.138,28.5,523400.0
2007-08-10,28.053,28.75,27.35,28.501,411900.0
2007-08-13,28.65,28.86,28.22,28.5,635000.0
2007-08-14,28.4,28.74,28.014,28.1,918200.0
2007-08-15,28.011,28.1,27.001,27.2,975500.0
2007-08-16,27.5,27.5,25.39,26.4,742800.0
2007-08-17,25.81,26.75,24.2,25.99,1937200.0
2007-08-20,26.27,26.58,25.2,25.4,914300.0
2007-08-21,25.6,25.87,25.1,25.4,660800.0
2007-08-22,25.4,26.13,25.4,26.128,1643100.0
2007-08-23,26.27,27.195,26.27,26.957,1065600.0
2007-08-24,26.957,27.85,26.5,27.636,690400.0
2007-08-27,27.87,27.991,27.551,27.62,1632000.0
2007-08-28,27.598,27.81,27.0,27.455,250700.0
2007-08-29,27.1,27.447,26.9,27.3,92100.0
2007-08-30,27.47,27.9,27.006,27.35,61400.0
2007-08-31,27.5,28.63,27.5,28.501,1958200.0
2007-09-03,28.6,28.8,28.3,28.35,287900.0
2007-09-04,28.39,28.39,27.65,27.657,4128000.0
2007-09-05,27.8,27.999,27.655,27.8,1695500.0
2007-09-06,27.8,28.0,27.703,27.8,836700.0
2007-09-07,27.71,27.95,27.411,27.689,2099900.0
2007-09-10,27.201,27.699,27.201,27.38,368600.0
2007-09-11,27.34,27.65,27.005,27.05,227600.0
2007-09-12,27.7,27.789,26.333,26.333,505100.0
2007-09-13,26.789,27.27,26.551,27.27,755600.0
2007-09-14,27.379,27.56,27.2,27.398,1576000.0
2007-09-17,27.399,27.59,26.8,26.9,400300.0
2007-09-18,27.1,27.49,26.522,26.94,642400.0
2007-09-19,27.39,31.2,27.39,28.1,1476300.0
2007-09-20,28.25,28.365,27.81,28.2,449300.0
2007-09-21,27.86,29.27,27.86,28.95,1783200.0
2007-09-24,29.0,29.459,28.25,28.75,649900.0
2007-09-25,28.75,28.9,28.04,28.11,1480500.0
2007-09-26,28.25,28.698,28.099,28.48,1322400.0
2007-09-27,28.48,28.895,28.301,28.399,2618100.0
2007-09-28,28.5,28.808,28.4,28.8,2205100.0
2007-10-01,28.611,28.8,28.255,28.8,326600.0
2007-10-02,28.87,30.2,28.51,29.85,1844600.0
2007-10-03,29.899,30.4,29.5,29.9,2391400.0
2007-10-04,29.878,29.879,28.85,29.199,1289200.0
2007-10-05,29.47,29.8,29.2,29.459,3080800.0
2007-10-08,29.5,30.001,29.162,29.75,1529700.0
2007-10-09,29.42,30.699,29.271,30.5,2946200.0
2007-10-10,30.7,31.5,30.5,31.4,4872900.0
2007-10-11,31.67,32.0,31.011,31.591,1014200.0
2007-10-12,30.599,31.19,30.4,30.7,1508000.0
2007-10-15,30.85,31.149,30.501,30.849,940200.0
2007-10-16,30.648,30.78,29.7,29.72,2582700.0
2007-10-17,29.75,30.148,29.61,30.0,2020600.0
2007-10-18,30.03,30.65,29.5,29.975,2870200.0
2007-10-19,29.975,30.0,29.56,29.8,1487500.0
2007-10-22,28.96,29.499,28.7,29.35,573200.0
2007-10-23,29.777,30.4,29.51,30.0,1095100.0
2007-10-24,30.27,30.43,29.901,30.099,855100.0
2007-10-25,30.1,30.71,30.1,30.65,1580000.0
2007-10-26,30.711,31.44,30.351,31.37,1571400.0
2007-10-29,31.5,32.3,31.23,31.793,3582100.0
2007-10-30,31.8,31.869,31.203,31.203,1061000.0
2007-10-31,31.1,32.299,31.0,32.24,2632800.0
2007-11-01,32.3,35.4,32.12,34.0,7284700.0
2007-11-02,33.533,34.3,33.22,33.9,4841700.0
2007-11-06,33.551,33.78,33.0,33.595,1706000.0
2007-11-07,33.591,33.84,33.03,33.22,1075800.0
2007-11-08,32.65,33.42,32.65,33.26,1195100.0
2007-11-09,33.4,33.41,32.0,32.1,1388600.0
2007-11-12,32.1,33.2,31.75,31.81,1806400.0
2007-11-13,31.81,32.197,31.16,31.379,2258000.0
2007-11-14,31.5,31.799,30.8,31.3,3328500.0
2007-11-15,31.023,31.4,30.9,30.9,1597800.0
2007-11-16,30.899,30.899,30.327,30.4,583800.0
2007-11-19,30.779,30.8,30.101,30.2,623100.0
2007-11-20,30.291,30.8,30.15,30.761,1442100.0
2007-11-21,30.59,30.8,30.3,30.301,1000100.0
2007-11-22,30.79,30.79,30.211,30.451,599900.0
2007-11-23,30.777,31.47,30.75,31.23,1835300.0
2007-11-26,31.45,31.989,31.17,31.17,843600.0
2007-11-27,31.17,31.379,30.59,30.704,328400.0
2007-11-28,30.8,31.333,30.75,31.2,930800.0
2007-11-29,31.468,31.97,31.115,31.247,1252700.0
2007-11-30,31.37,32.55,31.2,32.5,2051200.0
2007-12-03,32.5,32.849,32.05,32.599,792900.0
2007-12-04,32.58,33.3,32.4,32.611,2084800.0
2007-12-05,32.6,34.1,32.51,33.96,2460200.0
2007-12-06,34.0,34.1,33.06,33.58,1500700.0
2007-12-07,33.889,33.987,33.6,33.789,460700.0
2007-12-10,33.688,34.0,33.26,33.685,2009200.0
2007-12-11,33.71,33.71,33.001,33.199,2721900.0
2007-12-12,32.62,33.1,32.33,33.1,1680700.0
2007-12-13,33.101,33.101,32.42,32.551,764900.0
2007-12-14,32.551,32.6,32.25,32.45,538300.0
2007-12-17,32.45,32.57,31.7,31.8,1901800.0
2007-12-18,31.801,32.469,31.719,31.796,1607100.0
2007-12-19,31.939,32.19,31.459,31.72,936800.0
2007-12-20,31.755,32.069,31.601,31.884,622000.0
2007-12-21,31.999,32.249,31.9,32.05,662800.0
2007-12-24,32.19,32.19,31.9,31.97,460900.0
2007-12-25,31.97,32.1,31.77,32.045,666600.0
2007-12-26,32.079,32.15,31.7,31.86,783900.0
2007-12-27,31.751,32.001,31.7,31.9,2161500.0
2007-12-28,31.67,32.23,31.262,31.5,2061300.0
2008-01-09,31.512,32.39,31.512,31.801,812300.0
2008-01-10,32.224,32.599,31.81,32.088,1249700.0
2008-01-11,32.1,32.451,32.08,32.377,1003500.0
